chr gene skat skato nvar 
1 ZC3H11A 0.559322432136394 0.184845147863929 4 1.96577215194702
18 INO80C 0.395652961632724 0.184872218294133 3 1.19605827331543
17 WDR81 0.108042167346444 0.184885421605902 11 1.23048400878906
7 OGDH 0.184932116476161 0.184932116476161 1 1.86268639564514
12 PLXNC1 0.47439123345159 0.185181451991581 6 1.3035786151886
13 ZMYM2 0.131151608722337 0.18522432347834 6 1.32882189750671
1 CDCP2 0.206835844093827 0.185250132416876 6 1.49070644378662
15 ARID3B 0.127359782341722 0.185254400833491 3 1.86154127120972
8 JPH1 0.123273271574256 0.185257603593464 4 1.3892126083374
6 USP45 0.121785629404306 0.185296662806455 7 1.97909641265869
11 VWCE 0.116965825945672 0.185339842384998 5 1.97830748558044
10 FAM13C 0.28401343800835 0.18546340200815 3 1.97982287406921
17 GEMIN4 0.63375157923564 0.185494143065071 13 1.8383150100708
2 CYBRD1 0.145470469510585 0.185623313304879 2 1.33982491493225
6 PRICKLE4 0.114450131752068 0.185747541891009 6 2.09182906150818
2 ACOXL 0.113575207502679 0.18576394562672 7 1.68276381492615
11 KRTAP5-7 0.125264771056801 0.185767982587685 3 1.73693108558655
9 FAM221B 0.91063487534383 0.185804822986194 5 1.95876145362854
11 IL10RA 0.515640097075794 0.18600240484296 3 1.52133369445801
1 ZBTB40 0.424976407594377 0.186041001596118 7 2.02978777885437
8 SOX7 0.203144011663982 0.18607002230314 5 1.19731330871582
6 VARS2 0.112610452611418 0.186128422767205 7 1.91830611228943
16 C16orf78 0.236619560494188 0.186155930599195 2 1.92695713043213
11 TRIM6 0.123459714760833 0.186306068747279 4 1.85978174209595
1 CMPK1 0.186453868557096 0.186453868557096 1 1.39307737350464
19 ZNF274 0.128399038674333 0.186456927139951 3 1.89325284957886
1 OR2M4 0.140555448419824 0.186488851079679 2 1.67704176902771
3 C3orf52 0.130786153449683 0.186492038373107 3 1.93776917457581
2 BOLL 0.139057308920065 0.186685132550169 2 2.4164891242981
8 SLC45A4 0.829672038677851 0.186848341315969 4 1.36365509033203
16 MSLN 0.113904759108418 0.186855801078593 16 2.13565373420715
2 GMPPA 0.186872998794018 0.186872998794018 1 1.87932968139648
9 CNTRL 0.108983071532733 0.186897193064451 13 1.54594111442566
12 SRRM4 0.204615627797215 0.18690332053678 5 1.96946096420288
1 TARBP1 0.110521464111053 0.186977076189195 9 2.11484336853027
4 LNX1 0.913426086360478 0.186980081452499 5 1.74668908119202
6 WDR46 0.124523002826874 0.186996079697125 4 1.93218469619751
5 NDUFS4 0.223047093489273 0.187038999611525 2 1.89958477020264
9 TAF1L 0.109080317564285 0.187040517412823 14 2.14346575737
5 UIMC1 0.734277750764832 0.187107709705929 5 1.51820707321167
10 DUSP5 0.145705619710948 0.187135863158341 2 1.86003684997559
12 ANKS1B 0.692252476812714 0.187139768491643 5 1.42091655731201
11 CCDC89 0.556717706789125 0.187179024039868 3 1.45794367790222
20 ITCH 0.155404076418411 0.187195779214786 2 1.80489373207092
9 SLC34A3 0.115494522046903 0.187272887714133 9 1.92876815795898
8 IDO2 0.263498359767086 0.187307261317558 2 1.58356428146362
11 C11orf40 0.12691941910688 0.187476557927403 3 1.52609276771545
1 PTPRF 0.169830174510656 0.187568112887054 9 1.36726975440979
2 PDCL3 0.326164196514968 0.187675161093862 2 1.87282395362854
7 GAL3ST4 0.792363400651936 0.18779780607465 5 1.96499538421631
1 FCRLB 0.44187067930048 0.187808531595646 2 1.33240246772766
15 TPM1 0.143496234017072 0.1878519766197 3 1.9426896572113
9 SWI5 0.126721258612725 0.187895053103663 3 1.97725701332092
2 MDH1B 0.787352768412267 0.188009289599183 4 1.89595770835876
4 NEK1 0.522159786090688 0.188177382600463 6 1.35094809532166
7 TBX20 0.349592543137903 0.188195879285691 2 1.85385131835938
5 NDUFS6 0.127686265245729 0.188217273034614 5 1.88658165931702
4 ABCG2 0.196870505675216 0.188356403955875 9 1.29283428192139
3 GABRR3 0.149593375611805 0.188421782116084 6 1.9302384853363
16 MARVELD3 0.191060450720049 0.188426022393411 4 1.97988772392273
13 LRRC63 0.13332510202275 0.188441035381617 7 1.44675588607788
7 NOBOX 0.118960237789916 0.188472654870686 6 1.25803995132446
16 SETD6 0.521525153306376 0.188537691009089 5 1.97415947914124
6 TREML1 0.357923797402941 0.188612811976989 2 1.44752717018127
13 CHAMP1 0.144083843406182 0.188661542109644 3 1.88740062713623
19 BCAM 0.109238518621833 0.188710227877181 9 1.36561346054077
10 LRRC27 0.349730972936969 0.18874092835596 9 1.75572085380554
7 SUN1 0.110810475403525 0.188764335534694 9 1.80844807624817
12 GLT8D2 0.188769937547735 0.188769937547735 1 1.85396933555603
19 BCL3 0.149666708381558 0.189177372171706 2 1.92716383934021
1 ITLN2 0.470398008597346 0.18920690490799 4 1.9907431602478
12 CUX2 0.419281637831723 0.189233535016459 7 1.215491771698
6 WDR27 0.478541904960522 0.189444448943105 13 2.20165395736694
3 CCR9 0.484827737886532 0.189485726232037 4 1.93522572517395
19 LPAR2 0.678383949041375 0.189553823224598 5 1.88705158233643
2 FSHR 0.302927776570184 0.189557468659236 2 1.90658783912659
17 STAT5A 0.138626992419322 0.189565909588018 5 2.01016545295715
4 MAP9 0.145277206629062 0.189646695088064 2 1.14495754241943
18 CEP192 0.396717622437674 0.189647615238892 15 1.9978768825531
21 APP 0.471968746704263 0.189752040609064 2 1.86804890632629
11 SIAE 0.122792579348206 0.18994239844449 4 1.24805188179016
14 C14orf132 0.189947972601327 0.189947972601327 1 1.38243007659912
1 OBSCN 0.112560374669159 0.190038972038834 111 3.07964181900024
9 PTPDC1 0.385460800767849 0.190049225255089 5 1.90127301216125
14 CDCA4 0.223536290141366 0.190056664312041 2 1.29713296890259
5 RAI14 0.122119941417883 0.190079482809297 6 1.90271067619324
17 PGS1 0.393938150329454 0.19010448059455 3 1.65044260025024
22 C1QTNF6 0.157300728990661 0.190115854578395 4 1.96354913711548
7 OR2F1 0.353264551712635 0.190176639775385 5 1.97258543968201
4 RUFY3 0.141501714795261 0.190196760334814 2 1.93460321426392
6 KPNA5 0.185043534016898 0.190251863172077 3 1.36817002296448
17 FDXR 0.113659246991383 0.190292829387929 9 2.02791500091553
11 OR8B8 0.190307828796189 0.190307828796189 1 1.85154271125793
1 FAM213B 0.145026092981123 0.190473109731418 3 1.1810781955719
20 VAPB 0.190626646039248 0.190626646039248 1 1.83800458908081
1 OLFML2B 0.345116229980897 0.190640382450652 8 1.32910823822021
2 ANKMY1 0.119405918176003 0.190665141169987 14 1.53414916992188
6 ZSCAN9 0.322799603854057 0.190695769863486 2 1.87586188316345
11 IMMP1L 0.190746375564126 0.190746375564126 1 1.25635623931885
22 COMT 0.842682001255272 0.190840589183186 4 1.91806721687317
19 ZNF227 0.215796115025435 0.190998017514041 4 1.93021011352539
6 KCNQ5 0.166601041985674 0.191026849121249 5 1.9901647567749
12 MSRB3 0.228784347328592 0.191105089026048 2 1.86185359954834
18 RPL17-C18orf32 0.133079335550306 0.191105940657869 3 2.04408240318298
19 ZSCAN22 0.211707678327629 0.19116955473238 3 1.86595821380615
18 LIPG 0.124411575251539 0.191320797387871 4 1.24269413948059
16 XPO6 0.191377814514198 0.191377814514198 1 1.93132424354553
3 HTR3C 0.235272221139821 0.191516147710333 2 1.97412991523743
11 OR8J2 0.132196982670271 0.191594845768758 3 1.90421509742737
15 MCTP2 0.12177420407537 0.191714163881091 9 1.92869472503662
10 MMP21 0.128060522919443 0.191771534740572 6 1.51050591468811
17 PIGL 0.117568822934188 0.191794926185117 6 2.32023787498474
18 RTTN 0.109912911251331 0.191933614728765 13 2.04181003570557
2 C2orf80 0.761855057708335 0.191935197314348 3 1.88987565040588
12 SELPLG 0.171680211506477 0.192018793049786 3 1.87469339370728
15 CHST14 0.146269779407345 0.192107779918759 3 1.35730266571045
2 PER2 0.120865132534279 0.192155207569555 6 1.94325113296509
20 FOXA2 0.147100773740221 0.192215401194671 2 1.85912346839905
2 PTPN4 0.229286305553007 0.192269637392138 3 1.73796010017395
7 HTR5A 0.377421452033816 0.192377129086874 2 1.82020282745361
4 TRIML2 0.365025739955745 0.192406799046731 2 1.26184940338135
8 KIF13B 0.119849571723202 0.192703438842558 9 2.0075569152832
4 WDR19 0.145364340945026 0.192767471069025 4 1.96666431427002
6 ADAT2 0.192831116674374 0.192831116674374 1 1.86510467529297
7 FBXL18 0.126955688725977 0.192951602313238 6 1.7075343132019
7 AGAP3 0.193057433772453 0.193057433772453 1 1.85727906227112
8 PIWIL2 0.695568343345632 0.193171185762545 5 1.40611338615417
19 OR7A10 0.149366272576528 0.193340430416546 2 1.44100022315979
2 IL36B 0.151987053516246 0.193344385673182 3 1.28964686393738
9 IPPK 0.156864208497089 0.193658193015979 5 1.90307140350342
1 TROVE2 0.138885742201402 0.193660729955037 2 1.87714719772339
17 GJD3 0.265952346392801 0.193755687030899 3 1.90148425102234
2 PLEK 0.354051200539419 0.193779230740993 2 1.87533855438232
17 SLC13A2 0.151443206450569 0.193833950274035 2 2.15230965614319
1 VWA1 0.221628489201902 0.193868053641661 4 1.4669189453125
21 C21orf2 0.11939494021186 0.193893045486312 11 2.07974123954773
10 SEC23IP 0.127966004750801 0.193919511568368 4 1.93366432189941
3 GPR149 0.140808872592272 0.193954873892725 4 1.90992617607117
17 KRTAP4-5 0.19398142096298 0.19398142096298 1 1.87860774993896
4 MMRN1 0.115120383909074 0.194051537192971 11 2.07459712028503
1 FLG2 0.11578888512982 0.194341673744145 13 1.29062056541443
16 CORO7 0.131742859215939 0.194410893437212 9 1.32940578460693
4 WFS1 0.210543450546625 0.194608796800211 17 2.19221186637878
2 PPP1R21 0.252713958077741 0.194675222343344 2 1.87023735046387
17 C17orf82 0.156001644644129 0.194737568150141 2 1.93809485435486
20 ADRM1 0.19474985339967 0.19474985339967 1 1.89112877845764
4 JADE1 0.136750689609569 0.19476933194055 3 1.95089626312256
12 NCKAP5L 0.160668372842272 0.194803627473855 3 1.91188812255859
11 RELA 0.400326614861276 0.194828376946383 5 1.24437737464905
9 RASEF 0.133717752661943 0.194845256935959 3 1.94138956069946
3 PP2D1 0.129705717964769 0.194940536421277 4 1.58806490898132
21 C21orf33 0.136216139263171 0.195149823829751 3 1.47538590431213
6 PNLDC1 0.132787274873962 0.195247136072407 4 1.99610662460327
22 NF2 0.151278272021939 0.19525512689396 2 1.88628268241882
17 RPL23A 0.195411793017676 0.195411793017676 1 1.66217017173767
11 KRTAP5-3 0.463075469710427 0.195464335839461 5 1.47980260848999
1 IRF6 0.148777275770791 0.195698158887011 2 1.33397197723389
1 BTG2 0.195812258713383 0.195812258713383 1 1.16050148010254
11 TRIM48 0.123619675310568 0.195848393460481 6 1.55408716201782
20 AAR2 0.190374677035157 0.196030768439997 6 1.80084991455078
20 PI3 0.151621873388178 0.19603517952945 2 1.31400656700134
19 SLC25A23 0.152207892379955 0.196048396048733 2 1.78596758842468
18 EMILIN2 0.138078881986188 0.196256985536967 3 1.93772983551025
11 ZC3H12C 0.137686504478352 0.196328004102463 4 1.51872110366821
4 MSANTD1 0.758119449373838 0.196342626335924 3 1.88268566131592
19 ZNF649 0.258571569791994 0.19659377657435 2 1.93291068077087
14 SERPINA5 0.756231627575465 0.196667847199265 4 1.96113872528076
15 AAGAB 0.243707402535993 0.196708979140881 2 1.26540851593018
1 ADAMTS4 0.134351756598565 0.196748676121595 4 1.55841851234436
19 PGPEP1 0.516097078064671 0.196915255569917 3 1.87244534492493
14 HEATR5A 0.150799013648078 0.196924312848044 9 1.9991307258606
11 OR51D1 0.484400664015979 0.196970193342089 3 1.76983857154846
19 ZNF223 0.283200834272894 0.197050840079247 7 1.90317916870117
3 EHHADH 0.692991190225757 0.197090960140698 4 1.83405256271362
17 DHRS13 0.150458533921812 0.197121705626877 2 2.02938365936279
11 BIRC3 0.139251156356448 0.197314293446743 3 1.91149926185608
2 LIMS2 0.378932394481899 0.197396093707438 4 1.50587677955627
15 ALPK3 0.121420557372028 0.197404312070798 17 2.08159685134888
7 NPY 0.197405421487648 0.197405421487648 1 1.80931091308594
11 ZNF143 0.139063277547931 0.197448513472579 3 1.81722712516785
9 OR1J4 0.197623242616032 0.197623242616032 1 1.85972023010254
1 KLHDC8A 0.260548656419618 0.19765224813843 2 1.39521145820618
17 DVL2 0.594435516444825 0.197694051106791 3 1.56068849563599
19 CALR 0.230195251853708 0.19777968335475 2 1.74260306358337
14 DAAM1 0.750229342311824 0.197811908590276 3 1.89627838134766
5 PCDHB11 0.623580681791542 0.197869092492436 7 1.78212976455688
1 MXRA8 0.127567751846827 0.197998616162671 4 2.53244185447693
17 GAA 0.142640533347609 0.1980266751661 4 1.96679353713989
14 IGHG2 0.175618334055913 0.198071443505539 6 1.82485032081604
16 CAPNS2 0.151638062268774 0.198090793289015 2 1.39343643188477
17 ALOX15 0.394425733277613 0.198199670581831 10 1.99847030639648
19 CCDC61 0.123184644102562 0.198262176951626 9 2.02461123466492
16 SDR42E2 0.158763064070342 0.198291321389289 2 1.49396133422852
16 CDH5 0.123804232161372 0.198311602416215 6 1.97057175636292
1 EFHD2 0.147554980436254 0.198442276697482 3 1.20887184143066
19 TEAD2 0.139883332639526 0.198451831554507 3 1.84051966667175
7 MPP6 0.198488847570979 0.198488847570979 1 1.83591461181641
2 COPS7B 0.198627359011059 0.198627359011059 1 1.1117696762085
19 IFNL2 0.205650063054433 0.198669197948131 2 1.46560883522034
11 ELP4 0.120835994306548 0.199004536777545 6 1.42823719978333
17 CD300A 0.136718359307736 0.199145382457539 2 1.82805490493774
8 EFR3A 0.804408785297721 0.199280975800435 9 1.46772027015686
2 MCEE 0.270682508074733 0.199361565534046 2 1.20469975471497
6 FAM135A 0.27939725632978 0.199377783307948 6 1.95384001731873
1 KLHL20 0.155350261556832 0.199462160330668 2 1.81739521026611
7 DENND2A 0.334529054477052 0.199568448995417 3 1.94465684890747
2 CDKL4 0.197022241330692 0.199646811719731 3 1.90619468688965
19 VN1R4 0.332436648883488 0.199687577237168 5 1.6511697769165
7 CPA1 0.501753220685379 0.199751574918983 3 1.62882661819458
16 NAE1 0.387019856935986 0.199937671264161 4 1.94827961921692
3 ERC2 0.542240315930145 0.200109170144263 3 1.1484899520874
7 CLDN15 0.492029389375676 0.200157059779462 2 1.2464554309845
2 TTC27 0.504257299015983 0.200188439054711 7 2.3735249042511
9 C5 0.135579590666215 0.200319269081621 4 1.38303208351135
21 COL6A1 0.119945334502309 0.200330460237958 10 2.03691649436951
10 FGFBP3 0.670576505666924 0.200357594701781 3 1.73757529258728
2 LHCGR 0.547642735812578 0.200408998615312 3 1.91558790206909
2 NYAP2 0.134277787657884 0.200530329333971 4 1.63673734664917
6 SNX9 0.342603138547437 0.200563706138129 5 1.86005735397339
16 MPG 0.13768772434608 0.200625771040927 3 1.82783484458923
1 AKR1A1 0.374966720518822 0.200640287475083 4 1.23286080360413
11 NPAT 0.375112409214676 0.200750944994266 11 1.85166430473328
11 PRSS23 0.136972335050586 0.200769126016788 5 1.92182636260986
16 TBX6 0.72148589516666 0.200823953991275 3 1.65787959098816
6 OR10C1 0.340060283987098 0.200864784109938 7 1.96968340873718
5 MEGF10 0.145776208122468 0.201025300550185 4 1.93475747108459
2 SNED1 0.129777375376491 0.201169874816417 7 1.94499969482422
6 RIMS1 0.35083114193608 0.201175871385904 4 1.51525354385376
2 TSPYL6 0.201244801029752 0.201244801029752 1 1.87614154815674
6 NUP43 0.349438168343513 0.201326880924347 2 1.24135875701904
1 ADPRHL2 0.803084773165898 0.201381596086892 4 1.28987121582031
15 FAM219B 0.406673910297261 0.201388629082646 2 1.74771523475647
22 PPARA 0.158272391906311 0.20141918580979 3 1.90082502365112
20 SPAG4 0.154140869816378 0.20148469950118 2 1.87223744392395
11 C11orf88 0.135072331822838 0.201716061955327 3 1.95026564598083
14 C14orf105 0.152566167368615 0.201759290379061 2 1.54590916633606
2 KIF1A 0.400443170343902 0.201781757088565 8 1.34039354324341
2 NTSR2 0.155689708299806 0.201854071469188 2 1.22296738624573
1 CHD1L 0.12782345802306 0.201860450979499 6 1.99485278129578
1 TTLL7 0.182440442697584 0.201949717108977 4 1.88498067855835
1 ENAH 0.438081256017631 0.201953015440485 2 1.23452973365784
8 RP1 0.492719299108799 0.201955934196141 7 1.76650857925415
17 C17orf80 0.140768408307809 0.202149731497452 4 1.95149850845337
16 EDC4 0.363953509289064 0.202264473517462 2 1.32810497283936
14 NRDE2 0.122348863876785 0.202316009282172 9 1.24901437759399
3 GNAI2 0.749345263429757 0.20234832954174 4 1.93112230300903
10 RET 0.318630463874255 0.202388645564443 8 1.97732877731323
2 PMS1 0.133269499366032 0.20242993198875 4 1.37826156616211
12 MUC19 0.450439057239827 0.202810213060969 41 2.60466074943542
3 GYG1 0.501425049450568 0.202863437598433 2 1.93543887138367
2 NUP35 0.145624673320146 0.202920684024878 4 1.93899035453796
12 PLEKHG7 0.655536302134546 0.202936912785599 4 1.80104541778564
13 SPRY2 0.20300487261698 0.20300487261698 1 1.85722088813782
5 SAP30L 0.157251240897936 0.203105160208237 2 1.26868319511414
3 DCBLD2 0.142529314011371 0.203131117184528 3 1.95431447029114
4 MRPS18C 0.203149885407223 0.203149885407223 1 2.39698147773743
2 NLRC4 0.416398922083392 0.20332604494591 3 1.33443689346313
10 CCDC3 0.608232649552554 0.20333317457273 3 1.78424644470215
17 MYH4 0.516575663061544 0.203383242689387 13 1.34256196022034
2 SMYD5 0.137353257224698 0.203427181226101 3 1.28538012504578
16 OGFOD1 0.576382463574964 0.203468489341149 3 1.6252281665802
14 CDC42BPB 0.776730696617965 0.2036365299577 3 1.33658218383789
17 GRN 0.131873675254436 0.203642523052214 8 1.35837578773499
17 SSH2 0.585614064270805 0.20369034278838 7 1.96461057662964
19 CABP5 0.527307652967652 0.203720367283067 3 1.28044152259827
10 LDB3 0.230500213375538 0.203751149611246 6 1.97179269790649
7 CTTNBP2 0.224221437840836 0.203789689022474 5 1.95728969573975
2 STAM2 0.140453547194012 0.203793970992482 4 1.91678619384766
7 ARL4A 0.20385659257994 0.20385659257994 1 1.47881531715393
15 UACA 0.120822648672841 0.203985747712526 9 1.92985963821411
16 MT1B 0.275770552131281 0.204030741640835 2 1.84690499305725
11 TRIM6-TRIM34 0.136126075284533 0.204159912178726 6 1.81019425392151
11 OR5AS1 0.126030632148798 0.204166539651317 6 1.44959998130798
7 TRGV8 0.156109214519913 0.204223974222629 2 1.88733267784119
10 PKD2L1 0.63786978731561 0.204237399379788 5 1.95060229301453
4 ZNF721 0.264781832829435 0.204248389665439 9 2.00672221183777
17 GRIN2C 0.126210097147464 0.204291822676319 10 1.42042183876038
16 SLC38A8 0.121457924386714 0.204294237349041 9 2.00186896324158
22 NFAM1 0.149141232812736 0.204396795764175 2 1.95954012870789
1 FAM131C 0.127130127996939 0.204443163114835 6 1.33638072013855
7 ASZ1 0.344268402275555 0.204475132245018 3 1.88860416412354
22 TTLL12 0.131933582367205 0.204564473514404 4 1.97833633422852
3 HYAL3 0.129397989115219 0.204579628853396 5 1.35819125175476
19 ZNF417 0.273815787187093 0.20459928963579 5 1.49881458282471
8 MCM4 0.132991972821871 0.204614140110987 6 1.4767529964447
1 FAM20B 0.153205589091078 0.20464925222494 2 1.30939340591431
15 GCOM1 0.775013896935765 0.20465819786267 8 1.8003842830658
11 RBMXL2 0.162440839464217 0.204691903919003 3 1.79122877120972
7 TRGV10 0.262436134052894 0.204733320836609 2 1.79335713386536
6 MICB 0.387595599798332 0.204823923261466 3 1.48962235450745
1 TMEM82 0.12017533562254 0.20482653107835 11 1.49669623374939
17 MYO15A 0.273955410309279 0.204847304148924 36 2.44231295585632
22 TNFRSF13C 0.182203738263494 0.204876153590011 2 1.25904059410095
1 SDHB 0.158732167248948 0.204901527144128 2 1.86474943161011
14 ADSSL1 0.135119072441215 0.204914008160029 5 1.86741137504578
6 BTN3A2 0.133875680808339 0.204958592035386 4 1.86847615242004
11 OR6T1 0.385915878974323 0.204983491522312 2 1.82841062545776
