gene chr NA skat
ALS2CL 3 NA 0.247701418626079
RCOR2 11 NA 0.19398748781234
RCN3 19 NA 0.257427464166287
ADNP 20 NA 0.413428346882163
ZNF202 11 NA 0.874015739134015
HDC 15 NA 0.19456493671065
ARV1 1 NA 0.182235481373053
AFF4 5 NA 0.626386878613175
DHRS3 1 NA 0.642024627001684
PPT1 1 NA 0.180597079428715
C8orf58 8 NA 0.500055282195248
RHOJ 14 NA 0.634171723508002
EXO1 1 NA 0.157072823328037
C1orf21 1 NA 0.257879306081798
FAM179B 14 NA 0.968665784497988
NAGA 22 NA 0.191074011321902
SPECC1 17 NA 1
TBC1D8 2 NA 0.485265020960537
ZNF385B 2 NA 0.172250213315455
DUS1L 17 NA 0.166402886281791
PLA2R1 2 NA 0.170802849308876
CCNH 5 NA 0.785796400673509
ITGA9 3 NA 0.161842648695324
FEZ1 11 NA 0.186191617488598
MANEA 6 NA 0.887778943135074
ATP10B 5 NA 0.153035091669267
UPF1 19 NA 0.197705845301884
SLFN11 17 NA 0.208278286421076
CLIC6 21 NA 0.182574478770856
FAM220A 7 NA 0.25902456661497
CLTA 9 NA 0.196504270827461
GSN 9 NA 0.801900146762282
CCDC13 3 NA 0.182207087968119
COCH 14 NA 0.192034181627784
RORC 1 NA 0.259591916503148
HEATR4 14 NA 0.178523581908647
MRPL54 19 NA 0.259697528944374
SPRED1 15 NA 0.667611435050844
BMPR1B 4 NA 0.161727474456327
CLLU1 12 NA 0.25982208324541
CENPT 16 NA 0.166620247189644
ZNF607 19 NA 0.165977943359877
KEAP1 19 NA 0.182835866203101
RECK 9 NA 0.161031234364932
ANKLE1 19 NA 0.161952896322993
TNFRSF1B 1 NA 0.176882894705739
SNRPC 6 NA 0.260231495205483
FAM114A1 4 NA 0.728689526780358
OR1A2 17 NA 0.713603119635663
WFDC2 20 NA 0.631595314159319
HIPK2 7 NA 0.187367580579996
AKNA 9 NA 0.227822675238083
FUT3 19 NA 0.85105349484377
SERTAD4 1 NA 0.423573392021224
OR56B4 11 NA 0.175213810336343
HNF1B 17 NA 0.854458191204947
HTRA3 4 NA 0.232840966494231
GOLGA6L2 15 NA 0.772977724976358
NR5A2 1 NA 0.483202082597813
PARP9 3 NA 0.182006944088874
RPLP0 12 NA 0.261268872025994
POLR2F 22 NA 0.261268872025994
NUAK1 12 NA 0.410694703746189
MED4 13 NA 0.261532739390339
C16orf59 16 NA 0.547951133887632
PON1 7 NA 0.169184670793995
PON3 7 NA 0.822016728457019
SH3BP1 22 NA 0.161761146628351
PODN 1 NA 0.847816702536582
PPM1M 3 NA 0.186591764146461
TOPORS 9 NA 0.851056058444901
OR2A25 7 NA 0.584699927695913
PAPSS2 10 NA 0.451235282602282
CLDN12 7 NA 0.191819489102256
FBXO44 1 NA 0.68408483112803
CGB2 19 NA 0.262139594255289
ECSIT 19 NA 0.172880366394123
KIAA0141 5 NA 0.6655594821594
ZAN 7 NA 0.546231443189733
IFNA5 9 NA 0.468011206828191
MPPED2 11 NA 0.262426966982623
GLIPR1L2 12 NA 0.954613423741062
TRIP10 19 NA 0.891980775970112
VWA8 13 NA 0.158530336307379
ZNF695 1 NA 0.571795882962644
RFC5 12 NA 0.195768149785136
OR8B3 11 NA 0.679565460086519
THEMIS2 1 NA 0.209363319567214
TRAV14DV4 14 NA 0.263079623772866
DIP2A 21 NA 0.157210038607922
TEDDM1 1 NA 0.200102067300066
NECAB1 8 NA 0.263303241100984
GLRX3 10 NA 0.302780472387808
KLF9 9 NA 0.263548688684612
CDH9 5 NA 0.263669980867918
DNAJA4 15 NA 0.440299331592741
SLC5A3 21 NA 0.185939591155725
MS4A13 11 NA 0.469711697049903
RAG2 11 NA 0.741783886311562
PARG 10 NA 0.584964664537765
SPOCK2 10 NA 0.192298752320551
GSTM3 1 NA 0.264149086362174
SAMD15 14 NA 0.18109855301802
DPH2 1 NA 0.862999879918113
LAMC2 1 NA 0.807473989165266
ZC3H6 2 NA 0.84014411160107
CHRNA2 8 NA 0.179679743129238
OTUD7A 15 NA 0.590774545490351
KRT14 17 NA 0.267425406432261
NKPD1 19 NA 0.350014051892961
PLEKHM1 17 NA 0.726255584170094
DMBT1 10 NA 0.154494061417014
NPC2 14 NA 0.177174962181107
RPS6KL1 14 NA 0.458113240615048
ATXN2 12 NA 0.467388720378291
ADCY7 16 NA 0.891866043848494
ITGB3 17 NA 0.857209212400364
C1orf143 1 NA 0.265460609270539
LRRC28 15 NA 0.455598838878596
TRHDE 12 NA 0.265637763478283
OR4X1 11 NA 0.168128634101592
ALS2 2 NA 0.602485704547151
ESYT2 7 NA 0.167613993979279
PYGM 11 NA 0.163037609576545
GAK 4 NA 0.702464389398491
MASTL 10 NA 0.491424781897173
AKAP8L 19 NA 0.343575830705322
DLK2 6 NA 0.483799105244478
TNNI3 19 NA 0.266212844850261
SART3 12 NA 0.221724203777331
PLXNA4 7 NA 0.156898925382962
C2orf71 2 NA 0.170704819295721
TLE6 19 NA 0.184322470127441
MMEL1 1 NA 0.172070059237823
OGFOD2 12 NA 0.654136480859211
CTAGE1 18 NA 0.168941895677939
APTX 9 NA 0.472279318723491
CIC 19 NA 0.160793223855875
HOXD9 2 NA 0.171334854644476
RICTOR 5 NA 0.192944076933851
SEPT10 2 NA 0.273680911857465
OR5P2 11 NA 0.199472889372039
EPS8L2 11 NA 0.189623563636772
IRAK3 12 NA 0.191363884522772
SFXN5 2 NA 0.864016526456565
TSPAN1 1 NA 0.735808671733162
STARD5 15 NA 0.446873239760034
FAM184B 4 NA 0.200799560093567
C15orf40 15 NA 0.431835546647342
ZFYVE9 1 NA 0.868267607060183
ASAP3 1 NA 0.280822460994623
CGN 1 NA 0.170058227786614
HOXC9 12 NA 0.268163898428776
C9orf3 9 NA 0.880188867708424
L2HGDH 14 NA 0.656254861844648
CDHR5 11 NA 0.164425897447364
SLC8B1 12 NA 0.18818411204735
EHD3 2 NA 0.88320353129881
STOML3 13 NA 0.828219991468659
TBXAS1 7 NA 0.168455565911485
SLC29A4 7 NA 0.397074854695877
IGHV3-43 14 NA 0.269237231842498
ARHGAP11A 15 NA 0.639692887529831
NDUFS7 19 NA 0.191439070692181
SPATA31D1 9 NA 0.507690230269748
GTDC1 2 NA 0.181814374568212
DERA 12 NA 0.421071478418613
FPR1 19 NA 0.476851112170137
CCHCR1 6 NA 0.181025881503654
ECM1 1 NA 0.181351432248967
PLEKHJ1 19 NA 0.653788362328242
ZNF217 20 NA 0.686957284053069
CCNI2 5 NA 0.196652368008477
VPS39 15 NA 0.447497973252248
CAMKK1 17 NA 0.210183854525605
ZBTB46 20 NA 0.187723401351614
ESRP2 16 NA 0.613258640906102
TOP3A 17 NA 0.162569858324138
CHST9 18 NA 0.355019892915533
TLR10 4 NA 0.226180977762123
TRAV13-1 14 NA 0.186954026274669
SCN5A 3 NA 0.162304158914108
SRSF7 2 NA 0.197787264019246
DLK1 14 NA 0.333177108012352
CASP5 11 NA 0.172767302894748
SNAPC1 14 NA 0.177937418688213
C6orf203 6 NA 0.199520607592344
FAM181B 11 NA 0.313940140304595
AGK 7 NA 0.200742416497176
ADAD2 16 NA 0.540433898701953
DKK4 8 NA 0.800717091329856
FGFRL1 4 NA 0.171525710369014
NGEF 2 NA 0.731317831808828
TEKT1 17 NA 0.170363293155336
TGS1 8 NA 0.192447473554874
PTPN5 11 NA 0.178748303965972
CUTA 6 NA 0.271599488035732
FXR2 17 NA 0.182076970529029
TEAD4 12 NA 0.178054507823563
ZNF454 5 NA 0.272152652422269
TXNRD3 3 NA 0.549889673752049
CHRFAM7A 15 NA 0.39473728465539
LATS2 13 NA 0.617978876932234
PANX1 11 NA 0.463324900755839
SLC25A21-AS1 14 NA 0.191607539463534
MRGPRX4 11 NA 0.702152189064295
TNFAIP2 14 NA 0.881579066202223
SH2D5 1 NA 0.261519215010158
DPAGT1 11 NA 0.1881787728035
RNF126 19 NA 0.20270958227328
ZNF565 19 NA 0.198015181141643
RASL12 15 NA 0.2072974306822
SEC24C 10 NA 0.174547316891363
LBX1 10 NA 0.27265497240276
ALOX12 17 NA 0.178524112750197
EHD2 19 NA 0.272881657417236
SLC30A2 1 NA 0.845901630798358
RHBDF1 16 NA 0.169447318136489
ARL5C 17 NA 0.423446092254662
OR13A1 10 NA 0.655426559230902
DIEXF 1 NA 0.43894133400449
ODF2L 1 NA 0.192292845253224
WSCD2 12 NA 0.479529591930845
SPATA2 20 NA 0.208586700507711
COA6 1 NA 0.273678618988564
ACOT2 14 NA 0.720562699291794
PSEN2 1 NA 0.190500328599969
SNX31 8 NA 0.200007334367336
PRKDC 8 NA 0.160767997049148
ZSWIM8 10 NA 0.196285255588266
KAT2B 3 NA 0.186977267952374
TRIP11 14 NA 0.168279787219953
KIAA0895L 16 NA 0.694630992298275
TTC30A 2 NA 0.319219099810248
BET1L 11 NA 0.274074062781231
COA4 11 NA 0.274074062781231
ANP32D 12 NA 0.274074062781231
RNF219 13 NA 0.274074062781231
DNAJC7 17 NA 0.274074062781231
C1orf174 1 NA 0.274074062781231
CNOT11 2 NA 0.274074062781231
BFSP2 3 NA 0.274074062781231
SLC6A6 3 NA 0.274074062781231
LECT2 5 NA 0.274074062781231
SGTB 5 NA 0.274074062781231
HOXA1 7 NA 0.274074062781231
RSBN1L 7 NA 0.274074062781231
TRIP4 15 NA 0.220739466890422
ADIPOR1 1 NA 0.205727886033912
MAN2A2 15 NA 0.550625921345406
GPX5 6 NA 0.587247175613203
KDM5A 12 NA 0.648836124950011
SLC6A2 16 NA 0.805478469443977
SLC13A1 7 NA 0.185481253594505
NCAN 19 NA 0.181903232689177
SCRIB 8 NA 0.17066556614052
MICALL2 7 NA 0.893437169740487
SLC9A2 2 NA 0.187310467094237
PLEKHA1 10 NA 0.202599483267896
GGH 8 NA 0.612308824545638
EBLN2 3 NA 0.193453925529847
AFF1 4 NA 0.35501883676692
MKNK1 1 NA 0.306405836525458
EEF2K 16 NA 0.210870433556733
SH3D21 1 NA 0.190841796063869
UBE3D 6 NA 0.275094705319375
STEAP3 2 NA 0.181761628253199
PPAT 4 NA 0.207588222455987
AGAP2 12 NA 0.215123753069312
C19orf53 19 NA 0.874603361306192
ASAP2 2 NA 0.198543371202573
ABI3 17 NA 0.436769595679241
FCRL4 1 NA 0.871565363984345
PHLDB1 11 NA 0.172875134428286
CSPG5 3 NA 0.789471293601123
LRIG3 12 NA 0.189187975806041
ZNF738 19 NA 0.231510767326719
IGHV3-11 14 NA 0.275904723670601
ETS2 21 NA 0.36910521476609
CASP9 1 NA 0.20110105476039
METTL21C 13 NA 0.206800385064999
SPRTN 1 NA 0.354554564694852
ZNF564 19 NA 0.420104200404189
GC 4 NA 0.19557868305823
ZNF334 20 NA 0.632301627863646
CLDN19 1 NA 0.177680619981865
TMEM50A 1 NA 0.725005076192712
BRAT1 7 NA 0.165435682585431
AP5S1 20 NA 0.429082024501839
ANGPTL2 9 NA 0.262157728017786
PCOLCE2 3 NA 0.204265847723445
DSCAM 21 NA 0.78534253872528
FCRLA 1 NA 0.705649184250615
CDH12 5 NA 0.797340086279454
DCDC2 6 NA 0.35374927807356
ZNF736 7 NA 0.208341019339523
NLRP7 19 NA 0.168962373861953
STK10 5 NA 0.186441562129933
KISS1 1 NA 0.204101076873462
SLC24A1 15 NA 0.204769104066755
STIM2 4 NA 0.300373550443766
CCDC34 11 NA 0.627101075834125
MAPK3 16 NA 0.605850712610006
RHOF 12 NA 0.196023351129108
GNRH2 20 NA 0.400430042104328
POLN 4 NA 0.580540849245221
ATE1 10 NA 0.859334891490713
LEO1 15 NA 0.27769750076965
HIST1H3G 6 NA 0.277704709795481
ELN 7 NA 0.245278694684251
ZNF680 7 NA 0.599194721412136
GRM4 6 NA 0.854639691701741
OR5R1 11 NA 0.226844856716972
WWTR1 3 NA 0.455298733686836
SAMSN1 21 NA 0.183971516664492
SBNO1 12 NA 0.20879429235538
PALB2 16 NA 0.184243096302019
CCDC171 9 NA 0.181600100860677
PLEKHA6 1 NA 0.377035723795211
CPT1A 11 NA 0.204245590901741
PDS5B 13 NA 0.613093958916171
DHRS4L2 14 NA 0.435499536716621
PLB1 2 NA 0.177350399867528
LGALS2 22 NA 0.209678278209895
SLC35B2 6 NA 0.209678278209895
TTC12 11 NA 0.188308520527989
HBS1L 6 NA 0.540437261697314
PDE1C 7 NA 0.183980493611182
LIN9 1 NA 0.800978065101106
FAM193B 5 NA 0.20633894082117
LRRC3 21 NA 0.206477806567936
MPST 22 NA 0.30340974688029
TMEM119 12 NA 0.877229198316808
TOR1AIP2 1 NA 0.199332724254507
ZNF684 1 NA 0.279344162813578
GLTSCR2 19 NA 0.170703652500743
RPUSD1 16 NA 0.396765044907231
ZNF142 2 NA 0.441417759076492
HCN4 15 NA 0.178126956648113
KRT84 12 NA 0.185364156417551
REXO4 9 NA 0.878761694186411
APBB2 4 NA 0.18256651417247
PTDSS1 8 NA 0.357641297035403
SCAP 3 NA 0.666304544734879
MIEF2 17 NA 0.98189829828185
IQCB1 3 NA 0.203868866108761
UTP14C 13 NA 0.186396144635066
CBWD1 9 NA 0.381880000583274
MRPS24 7 NA 0.876647983324946
CMTM1 16 NA 0.192251282325912
OR2J3 6 NA 0.767387483374442
NSMCE1 16 NA 0.194649086892119
DDX17 22 NA 0.186029104525754
CTSW 11 NA 0.20504432005592
MN1 22 NA 0.45714844472892
AQP1 7 NA 1
EVC 4 NA 0.744249239587848
TNRC6A 16 NA 0.170355283114698
RCN1 11 NA 0.456230167421703
FAM187A 17 NA 0.406586181533944
CRK 17 NA 0.213129656624033
ZBED2 3 NA 0.282261568762126
OR10G4 11 NA 0.305040391220914
SPHK1 17 NA 0.175922231412159
NPPB 1 NA 0.189855066134357
PLCE1 10 NA 0.539960230992881
D2HGDH 2 NA 0.40725066261472
EVA1C 21 NA 0.376952283846762
KCTD18 2 NA 0.244739338044528
OMP 11 NA 0.2023817640658
ADAMTS3 4 NA 0.64260251474949
RBFOX1 16 NA 0.744087851747373
PID1 2 NA 0.411359156656225
CCDC40 17 NA 0.317899777999171
SCAF8 6 NA 0.180887967711866
ICAM5 19 NA 0.492217514253492
GUCY1A2 11 NA 0.774597363078075
DPH6 15 NA 0.591885391949347
PDE6B 4 NA 0.572040561262557
SPAG5 17 NA 0.176640578187288
C7orf43 7 NA 0.530827400972759
ZNF219 14 NA 0.879967665356576
UBTD1 10 NA 0.201754653008619
SREBF1 17 NA 0.861608106135265
DONSON 21 NA 0.346154777041283
AOC1 7 NA 0.883699416201058
PAX8 2 NA 0.206214518909301
ZMYND11 10 NA 0.206632206532936
AJAP1 1 NA 0.192553653586411
CCDC182 17 NA 0.2134068421728
DDX20 1 NA 0.354093644677316
GPR1 2 NA 0.217285181802911
EDEM2 20 NA 0.199550935187456
ZHX2 8 NA 0.175501037853168
FAR1 11 NA 0.634927972164708
C9orf78 9 NA 0.483994706232011
SENP7 3 NA 0.188293469732845
MSH2 2 NA 0.185471629250391
CCDC183 9 NA 0.317410101970844
FUCA1 1 NA 0.183589007494138
SMPD4 2 NA 0.321978271319191
OR13C3 9 NA 0.437053877450298
LRRC45 17 NA 0.193743121303174
PLA2G4E 15 NA 0.182330339842974
FAM216A 12 NA 0.427525180645232
CNTROB 17 NA 0.202141088285389
OR8H3 11 NA 0.19963763803129
POM121L2 6 NA 0.1804936861368
TDP1 14 NA 0.484159628411298
PEX1 7 NA 0.212931148359518
NCOA7 6 NA 0.187299322729235
KHNYN 14 NA 0.287247589179488
ABCC3 17 NA 0.169786775445545
CCDC96 4 NA 0.190499561523884
C3orf30 3 NA 0.202704444370137
CHRNA9 4 NA 0.201777201059954
RNF130 5 NA 0.287549287571288
SERPINB3 18 NA 0.193974453038173
LETMD1 12 NA 0.206876099993224
ANKEF1 20 NA 0.208500546660975
KCNQ3 8 NA 0.200658418429154
ARHGEF2 1 NA 0.860529662769493
EYA4 6 NA 0.207076683683364
TAB1 22 NA 0.86074789977452
FPGT 1 NA 0.562967683222509
MYH7 14 NA 0.195668546091686
FLNB 3 NA 0.173627583687868
UNC50 2 NA 0.20779265588843
ZNF3 7 NA 0.87546892722455
C11orf49 11 NA 0.499365588946828
FLT3 13 NA 0.180204138976878
FOXE1 9 NA 0.860060189660197
PNPLA1 6 NA 0.22061839622211
DDX4 5 NA 0.270830059002407
MFSD10 4 NA 0.471579261434585
AGTRAP 1 NA 0.202702007396037
CASKIN2 17 NA 0.561700529634183
STARD7 2 NA 0.695027463230097
KLK12 19 NA 0.221564620133496
CD44 11 NA 0.213881434329741
PTGES3L-AARSD1 17 NA 0.196853650800617
DCPS 11 NA 0.476877065468689
CCDC42 17 NA 0.217995883508804
OTOP2 17 NA 0.2811030408166
ULK3 15 NA 0.217037845605287
PML 15 NA 1
FAM196A 10 NA 0.845288841371759
ROPN1L 5 NA 0.641452647467483
ARPC1B 7 NA 0.198779354657763
C6orf201 6 NA 0.211960294853485
NCSTN 1 NA 0.419650493033517
OR11H4 14 NA 0.423539665076374
AP1G2 14 NA 0.338994311374584
SHCBP1L 1 NA 0.758016979756761
GJA3 13 NA 0.290423592524022
GLRX5 14 NA 0.478912976304082
C17orf97 17 NA 0.866018155087239
SDC2 8 NA 0.202752826584886
ATXN7L2 1 NA 0.869208454631148
OR52E1 11 NA 0.497846987218058
BEST1 11 NA 0.202180691916583
PSMG2 18 NA 0.736607816328588
C12orf29 12 NA 0.290974622121199
TMEM200C 18 NA 0.640068092029055
CCT5 5 NA 0.199268079277723
APOD 3 NA 0.190914701302703
VSTM2L 20 NA 0.198894411986131
MUT 6 NA 0.189197388461067
EML6 2 NA 0.185170468657135
LRFN2 6 NA 0.634808529397243
ZBTB10 8 NA 0.190017692847064
RNF223 1 NA 0.182846291603677
ALDH1B1 9 NA 0.291484424192756
FSD2 15 NA 0.303519886902539
TMEM219 16 NA 0.489371431493145
USP16 21 NA 0.496962429097072
VWA5B2 3 NA 0.184266918130669
PMFBP1 16 NA 0.655675996441678
CPNE1 20 NA 0.202472216607613
CELA1 12 NA 0.634648846884086
ALDH3B1 11 NA 0.741666475435182
ALX3 1 NA 0.216172406084184
SRGN 10 NA 0.474590819602998
ZNF239 10 NA 0.459522304417704
MCC 5 NA 0.498736192892084
GZMM 19 NA 0.697112963253138
HIC2 22 NA 0.210069975404659
RPN1 3 NA 0.197866456962032
DARS 2 NA 0.380959308912406
KRT26 17 NA 0.292806272501354
MAPK8 10 NA 0.292823439579056
NDUFB8 10 NA 0.292823439579056
NPIPB15 16 NA 0.292823439579056
ADCYAP1R1 7 NA 0.292823439579056
IGFBP1 7 NA 0.292823439579056
CA3 8 NA 0.292823439579056
DAB2IP 9 NA 0.18292860563925
RABEPK 9 NA 0.721709564679849
ATP6V0A2 12 NA 0.216823858352749
IGLV3-25 22 NA 0.622866554434669
DBF4 7 NA 0.603444204382624
RRBP1 20 NA 0.927104059689979
LMOD2 7 NA 1
AKAP1 17 NA 0.19757244161645
LCMT2 15 NA 0.910790505354426
NOTCH1 9 NA 0.292509011535607
ANXA6 5 NA 0.850968505419402
F13A1 6 NA 0.207068410084018
C1orf74 1 NA 0.215810095007527
KCNE1 21 NA 0.693292911555975
KIR2DL4 19 NA 0.862349011464901
C1orf228 1 NA 0.208649310273531
LIFR 5 NA 0.299528483545086
ATP6V1C2 2 NA 0.203846613660947
XAF1 17 NA 0.425387214777592
ZNF441 19 NA 0.202802027712218
HIST3H3 1 NA 0.839864550927349
ATPAF1 1 NA 0.697227705290956
OR4C46 11 NA 0.199082700165789
UGT1A7 2 NA 0.940948864717437
SLC22A16 6 NA 0.193172504724131
LIG3 17 NA 0.189992851408035
WDR93 15 NA 0.201611753092919
HPSE2 10 NA 0.446985826544472
SPATA25 20 NA 0.204893453272555
TTLL10 1 NA 0.182157964322667
SNX30 9 NA 0.294909524720144
LANCL1 2 NA 0.343282836272953
OR14K1 1 NA 0.209783242088558
PLD3 19 NA 0.196332552724896
JMJD8 16 NA 0.190377312895023
TCP10 6 NA 0.217983159671694
MUL1 1 NA 0.761554292980019
ANKRD13A 12 NA 0.213499371404229
ZSCAN18 19 NA 0.879536971327568
APH1B 15 NA 0.193635860841898
CETP 16 NA 0.202585328256179
RBM19 12 NA 0.187122818615512
LLPH 12 NA 0.214523664713967
AEN 15 NA 0.286169527158053
DRD4 11 NA 0.592797673488499
ADRB2 5 NA 0.223044140971228
PDDC1 11 NA 0.777534817973226
TBKBP1 17 NA 0.203785857269923
GGA3 17 NA 0.194038680619176
PCMTD1 8 NA 0.296258889642982
ITGAX 16 NA 0.194627936247335
OR2T2 1 NA 0.292036145831999
YIF1A 11 NA 0.859888569496648
METTL25 12 NA 0.827369915530415
AIFM2 10 NA 0.1988767505349
MMP13 11 NA 0.204605969307242
ENOSF1 18 NA 0.746134639399065
ATAD3B 1 NA 0.20037638712013
TMEM104 17 NA 0.190741855711716
ALDH8A1 6 NA 0.206807688531442
UTS2B 3 NA 0.218447073349137
IGLV3-21 22 NA 0.374839385316423
FBXO42 1 NA 0.218364853926727
UCHL3 13 NA 0.297112783317774
GFER 16 NA 0.297112783317774
SIRT7 17 NA 0.297112783317774
RPRD1A 18 NA 0.297112783317774
SOD1 21 NA 0.297112783317774
GRAMD4 22 NA 0.297112783317774
COX7A2L 2 NA 0.297112783317774
CRTAP 3 NA 0.297112783317774
FAIM 3 NA 0.297112783317774
CENPH 5 NA 0.297112783317774
DEPDC1 1 NA 0.21877575857341
RPL17 18 NA 0.220913130544597
TEX9 15 NA 0.196951035893415
SLC1A6 19 NA 0.203001140566424
IGHV4-39 14 NA 0.496133797424173
RRP8 11 NA 0.205299213513661
FMO6P 1 NA 0.225238043719177
DCHS1 11 NA 0.673573882121958
KCNJ8 12 NA 0.252422886893309
DHX38 16 NA 0.195885351293297
CKAP4 12 NA 1
THAP4 2 NA 0.858113591011424
SLC12A7 5 NA 0.952596549131547
PKD1 16 NA 0.378851110112855
HTRA1 10 NA 0.198839093519683
CMTM7 3 NA 0.227224062419876
C4orf32 4 NA 0.473949825954648
LRRC25 19 NA 1
KNDC1 10 NA 0.497448179683632
DAGLA 11 NA 0.494625879868593
ERC1 12 NA 0.251773157136089
PCCA 13 NA 1
C9orf24 9 NA 0.854026851174788
KLK5 19 NA 0.214823453997048
WDR5B 3 NA 0.498836424361177
FLYWCH2 16 NA 0.505186813193378
TFAP2E 1 NA 0.837390726085403
LMOD3 3 NA 0.248690223669326
HEG1 3 NA 0.787026571696932
MFSD9 2 NA 0.854771040817916
PPP1R10 6 NA 0.682766046187322
OR12D3 6 NA 0.628635363610648
PARP10 8 NA 0.205513579583463
TMEM59L 19 NA 0.222873834139815
IGFALS 16 NA 0.87881719137277
NKX1-2 10 NA 0.493884207132229
UGT1A6 2 NA 0.792873697575171
GRAMD1A 19 NA 0.365012368477779
NFE2L2 2 NA 0.208199051207957
ADAM23 2 NA 0.199412334634591
ATP8B3 19 NA 0.351597614216542
COX6C 8 NA 0.299675331880086
MYO9B 19 NA 0.175700984117047
ANKIB1 7 NA 0.572552846405275
C8orf37 8 NA 0.697485616623975
CHD8 14 NA 0.842529382463188
TMTC3 12 NA 0.395210900824909
ASPN 9 NA 0.223077218855253
TBC1D10C 11 NA 0.201486240702311
NR1I3 1 NA 0.768513556300901
ESCO2 8 NA 0.574810082727895
CBFA2T3 16 NA 0.367928894566447
MS4A2 11 NA 0.203058760704021
TAS1R3 1 NA 0.382796112984616
ARHGEF1 19 NA 0.195994169976883
CTSD 11 NA 0.47362724596903
REPIN1 7 NA 0.817620932638212
DSE 6 NA 0.204943388371028
GABRP 5 NA 0.446164308138427
ELMSAN1 14 NA 0.199836843740284
IK 5 NA 0.30106277518592
TUBD1 17 NA 0.409058085931534
CAMK4 5 NA 0.490585780749384
HES3 1 NA 0.824745443543024
STOM 9 NA 0.502157218550763
KIF26A 14 NA 0.938546825427067
ZNF213 16 NA 0.19475419628865
ALKBH3 11 NA 0.405481642502841
MRGPRX2 11 NA 0.204465076166283
BEND6 6 NA 0.301848858596427
MIR3654 11 NA 0.830371241369834
RGPD8 2 NA 0.302030215092412
PGAP2 11 NA 0.302186780757382
SPATA5 4 NA 0.896047796902239
TMEM249 8 NA 0.223589844000094
MYL7 7 NA 0.214335403263249
KCNK12 2 NA 0.302828717499319
IL13 5 NA 0.488173479088222
TRAV1-1 14 NA 0.857395854089814
TECTB 10 NA 0.544653801308136
CDC45 22 NA 0.869734721901355
FAM53A 4 NA 0.489818726190453
LMBR1L 12 NA 0.208517636039466
OSBPL3 7 NA 0.745695593889265
DOK6 18 NA 0.508245032829963
COMMD1 2 NA 0.870135879459501
EVX1 7 NA 0.824794803977254
ACSM2A 16 NA 0.199121106366795
GPR87 3 NA 0.222737933471812
NAV2 11 NA 0.660305400096986
GOLGA2 9 NA 0.444289144185133
SERAC1 6 NA 0.40483536363248
GDF5OS 20 NA 0.30353283071541
CEACAM8 19 NA 0.434024576152907
SFRP1 8 NA 0.497815682077075
MUC6 11 NA 0.66007945320082
TMEM117 12 NA 0.219781158788232
TCAIM 3 NA 0.234473794004171
HIST1H1B 6 NA 0.232328065701572
NPAS1 19 NA 0.735296139178622
TAF9 5 NA 0.214019416714265
RMI1 9 NA 0.844179497774633
ZIC5 13 NA 0.722409106601041
NOC3L 10 NA 0.209114152389815
KLB 4 NA 0.204207188832816
SMOC1 14 NA 0.21075074034457
DUSP27 1 NA 0.291553953979213
TAF5L 1 NA 0.200002896944134
MLH3 14 NA 0.226720171546577
ENPP4 6 NA 0.707662808698791
LRRN2 1 NA 0.198974774365271
HEATR6 17 NA 0.21922108946316
MRPL36 5 NA 0.305294998277465
NDUFAF7 2 NA 0.600914201962103
LGALS3 14 NA 0.203754647558016
TRIM60 4 NA 0.276352481512062
GOLGA6A 15 NA 0.229737695856804
MST1R 3 NA 0.189751152275443
ACBD5 10 NA 0.345817063336674
TPBGL 11 NA 0.218794071517792
EHMT2 6 NA 0.22979746002424
RASIP1 19 NA 0.211363739937248
LTN1 21 NA 0.203867625627804
GPR39 2 NA 0.306247278975033
ANKFY1 17 NA 0.224891969581328
PBX4 19 NA 0.220786055888317
GLYR1 16 NA 0.218436000374453
XDH 2 NA 0.197246164372549
OR6S1 14 NA 0.210686605321163
POSTN 13 NA 0.383647134293831
MYOT 5 NA 0.203239126343683
UNC13D 17 NA 0.234927684136682
EPHB6 7 NA 0.189015815872861
ASPA 17 NA 0.490719392145663
PI4KB 1 NA 0.497272843784937
HLCS 21 NA 0.19839342652631
PF4V1 4 NA 0.477102740225442
VPS35 16 NA 0.717472036351952
CSF3R 1 NA 0.465193922700517
HOXD12 2 NA 0.367024402678188
OVCH1 12 NA 0.208209175317901
TAS2R9 12 NA 0.591209466550166
DACT2 6 NA 0.205417516178149
NMU 4 NA 0.307270821133751
ELL 19 NA 0.238882338145974
RING1 6 NA 0.307592861152755
DOCK1 10 NA 0.201307852748378
RELL2 5 NA 0.865202132229111
USP20 9 NA 0.230909850938257
TRIM3 11 NA 0.7990860550406
FOXD2 1 NA 0.504155308771877
CA5A 16 NA 0.212487235482964
GSC2 22 NA 0.219761406571745
EYS 6 NA 0.212545125555868
ABCA5 17 NA 0.365641985182105
MED16 19 NA 0.19553234570064
TTC13 1 NA 0.503574864958496
ZNF407 18 NA 0.184486731788157
SNX14 6 NA 0.210896673668822
CAPRIN2 12 NA 0.213958689529644
JMJD6 17 NA 0.220771899381793
TARDBP 1 NA 0.218449175502606
NIN 14 NA 0.203706318466297
COL27A1 9 NA 0.936910451386109
DENND1C 19 NA 0.732661738422835
INPP4B 4 NA 0.229016522516593
RNF216 7 NA 0.203702232137682
MT1H 16 NA 0.825488215477658
MYO16 13 NA 0.222062536460307
OR6N2 1 NA 0.843161785550892
CEBPE 14 NA 0.494798644204963
MFRP 11 NA 0.211643292882042
