gene chr NA skato
NMNAT2 1 NA 0.123041859700395
DUSP18 22 NA 0.123041859700395
IQCF6 3 NA 0.123041859700395
SPP1 4 NA 0.123041859700395
KRT3 12 NA 0.123085189617283
SULT1C3 2 NA 0.123100445121193
TG 8 NA 0.123228558478786
TF 3 NA 0.123300592125781
CHMP6 17 NA 0.123336473205735
METTL2A 17 NA 0.123349955823564
PTPN7 1 NA 0.123600455085658
C1QA 1 NA 0.123690902225564
CALD1 7 NA 0.123731591579774
GALNT14 2 NA 0.123780897116039
CYP11B2 8 NA 0.123839667960329
NPAS4 11 NA 0.123882667796606
OR5J2 11 NA 0.123900380956108
SYCE2 19 NA 0.123980357483418
IZUMO4 19 NA 0.124049762046945
SLC25A11 17 NA 0.124105860213805
CDKN1A 6 NA 0.12415338343951
FNDC7 1 NA 0.124172470699409
BLK 8 NA 0.124308911809094
METTL24 6 NA 0.12432677890195
PPM1E 17 NA 0.124490914665243
CD160 1 NA 0.124500732237303
ACOT12 5 NA 0.124740856798867
ARMC5 16 NA 0.124859408573952
MTRF1 13 NA 0.124936563959181
KCTD13 16 NA 0.124936563959181
LILRA5 19 NA 0.124936563959181
ZNF583 19 NA 0.124936563959181
HPCAL4 1 NA 0.124936563959181
HUNK 21 NA 0.124936563959181
CBY1 22 NA 0.124936563959181
ACVR1 2 NA 0.124936563959181
SKP2 5 NA 0.124936563959181
IL6ST 5 NA 0.124949620579409
SGMS1 10 NA 0.125045869064896
RYR3 15 NA 0.12512200037296
SIDT1 3 NA 0.125131952777001
EPHA3 3 NA 0.125159674576438
PSG11 19 NA 0.125240696973167
SQLE 8 NA 0.125373373888318
OPALIN 10 NA 0.125432969120369
OR13J1 9 NA 0.125454166500252
ARHGAP31 3 NA 0.125466378324663
GMEB1 1 NA 0.125528138816413
SIGMAR1 9 NA 0.125651544226168
NELFB 9 NA 0.125754824278102
LIN54 4 NA 0.125793376267382
TIGD6 5 NA 0.125806107665208
FGFR3 4 NA 0.125915526072108
MAP3K4 6 NA 0.125958015826166
TRBV23OR9-2 9 NA 0.125969817791061
IGFLR1 19 NA 0.126076608129249
MTX2 2 NA 0.126286537833997
FOXN4 12 NA 0.126315034713311
OFCC1 6 NA 0.126397633982357
RNF103 2 NA 0.126617061109444
POMT1 9 NA 0.126644084415859
RIOK1 6 NA 0.126786076600661
CDCA7L 7 NA 0.127284719308437
GP2 16 NA 0.127300759626304
TPGS1 19 NA 0.127332143441189
TTLL2 6 NA 0.12744202466941
LDB1 10 NA 0.127445743694651
HBB 11 NA 0.127445743694651
ZC3H10 12 NA 0.127445743694651
CCDC169 13 NA 0.127445743694651
FXYD7 19 NA 0.127445743694651
RAB22A 20 NA 0.127445743694651
BRE 2 NA 0.127445743694651
CDKL3 5 NA 0.127445743694651
SMAP1 6 NA 0.127445743694651
BCO2 11 NA 0.127478022328516
KRT16 17 NA 0.127499890149227
SPATA13 13 NA 0.127594163869351
SOAT2 12 NA 0.127604482110423
CCDC91 12 NA 0.127653005641972
OR5K3 3 NA 0.127695519777477
KRTAP5-9 11 NA 0.127712564180839
ADPGK 15 NA 0.127724632378456
RNF43 17 NA 0.127906969146457
SEC14L5 16 NA 0.127914273558612
CX3CR1 3 NA 0.127953939229593
CPLX3 15 NA 0.128081631244699
GAS2L2 17 NA 0.128134397938689
BASP1 5 NA 0.12813981939499
TMPRSS11A 4 NA 0.128211880159421
TOMM20L 14 NA 0.128222129233059
NLE1 17 NA 0.128319159703424
HEMK1 3 NA 0.128438079138223
KCNAB2 1 NA 0.128450616751958
KLHL14 18 NA 0.12850513024819
EXOC1 4 NA 0.128588022511178
TRBV9 7 NA 0.128588875694683
TOM1 22 NA 0.128659978644814
PRAMEF12 1 NA 0.128810235178222
PILRB 7 NA 0.128826241798986
MXI1 10 NA 0.128897257211893
PLEKHM3 2 NA 0.128954477424068
EDDM3A 14 NA 0.12906873691121
ADAMTS10 19 NA 0.129069134366306
THRB 3 NA 0.129092948870146
ZFAT 8 NA 0.129199688638194
C1orf109 1 NA 0.12928152172857
OBSL1 2 NA 0.129311601542731
CXCL2 4 NA 0.1294510388277
TUBB3 16 NA 0.129547425344799
SRCAP 16 NA 0.129559330963889
HSPA6 1 NA 0.129569272632079
CD101 1 NA 0.129582111031186
LYSMD4 15 NA 0.129794542379219
MPP3 17 NA 0.129855781475797
C19orf35 19 NA 0.13000623912609
RPL18 19 NA 0.130122397205463
SMOX 20 NA 0.130126045708457
PNP 14 NA 0.130204085686858
USP6NL 10 NA 0.130259425413188
PLEKHG5 1 NA 0.130301444772092
INHBE 12 NA 0.130522416345023
MYL6 12 NA 0.130551427863827
FMNL3 12 NA 0.130554754748286
MGAM 7 NA 0.130930209295629
HIRA 22 NA 0.131047157492481
SLC47A1 17 NA 0.131315896969385
PLAUR 19 NA 0.131476574964248
ARL13B 3 NA 0.131537723251925
MOV10L1 22 NA 0.131549013105642
ELL2 5 NA 0.131607913519539
SHC1 1 NA 0.131660230274659
COL5A1 9 NA 0.132006320203352
CSF1R 5 NA 0.132105600100961
C1orf146 1 NA 0.132112257468495
MYH1 17 NA 0.132223026959975
OR52H1 11 NA 0.132249555610433
ATP5F1 1 NA 0.13230746709842
TAS2R8 12 NA 0.132606635319297
SUSD4 1 NA 0.132724638896555
PTPRA 20 NA 0.132768000151375
OCEL1 19 NA 0.13281711250012
KIF21A 12 NA 0.132817181981718
GRINA 8 NA 0.132894972841135
PTPN21 14 NA 0.13296665072587
CLDN23 8 NA 0.132994268857541
ANK1 8 NA 0.133015958777868
KLC3 19 NA 0.13317226553209
NKX1-1 4 NA 0.133502214598602
YTHDF1 20 NA 0.133549055152215
TM7SF3 12 NA 0.133648815386113
C1orf94 1 NA 0.133676160168985
ABCB8 7 NA 0.133683305653687
PRSS46 3 NA 0.133826547931286
ELP6 3 NA 0.133926095818686
PHF3 6 NA 0.133932160263354
CMPK2 2 NA 0.134012800790934
LARS 5 NA 0.134049748327183
ZBED5 11 NA 0.13416714349653
PRR19 19 NA 0.134230407211421
NEK11 3 NA 0.134407423165577
TMPRSS7 3 NA 0.134500975759441
TBC1D17 19 NA 0.134511078698254
YOD1 1 NA 0.134585907522175
KCNH6 17 NA 0.134829076285088
SEC24D 4 NA 0.134880593115527
NOMO1 16 NA 0.134907558353925
AMOTL2 3 NA 0.13495979453898
COX10 17 NA 0.135174213685053
MAPK8IP1 11 NA 0.135349833835966
RIPK4 21 NA 0.135422245684328
C19orf73 19 NA 0.135596775523747
TM9SF1 14 NA 0.135704887509861
BBS10 12 NA 0.13606318300635
SPIDR 8 NA 0.136172261414358
ZNF540 19 NA 0.136180358945667
ZSCAN30 18 NA 0.136208135008915
VPS37C 11 NA 0.136257294088633
NUP205 7 NA 0.136316140607314
NHLRC3 13 NA 0.136408876443402
PARP16 15 NA 0.13642810161294
FGD2 6 NA 0.136528277419344
CHRNB4 15 NA 0.136538941311884
IL11 19 NA 0.136562894989078
PARP4 13 NA 0.136574539335916
UBASH3A 21 NA 0.136617028578206
ZNF354A 5 NA 0.136656562576301
TXNRD2 22 NA 0.136667014983537
GAL3ST3 11 NA 0.136914780251047
SERPINA12 14 NA 0.13693226539899
DPYSL3 5 NA 0.136937656353947
FOXK2 17 NA 0.137077055114698
MSS51 10 NA 0.137166450129343
PSMC3IP 17 NA 0.137199362523008
PRAMEF11 1 NA 0.137201060602205
SAMD9 7 NA 0.137227315791532
ATG4D 19 NA 0.137429488199603
FYB 5 NA 0.137520033666288
DOCK8 9 NA 0.137724340356558
KRT36 17 NA 0.137845081822881
ANO7 2 NA 0.137860961065127
CCDC39 3 NA 0.137881969006928
OGFR 20 NA 0.137930386221024
RHBG 1 NA 0.137944867668251
IFNB1 9 NA 0.137945297374938
IQSEC1 3 NA 0.137981563171038
MFSD7 4 NA 0.138060746028977
SLC4A3 2 NA 0.138099885611413
SUCLA2 13 NA 0.138149610691292
NTSR1 20 NA 0.138319051726893
ADAM33 20 NA 0.138320831603706
MYBPC2 19 NA 0.138406946555539
NBPF9 1 NA 0.138436028969116
CPT2 1 NA 0.138645727701234
SCYL2 12 NA 0.138672273674048
CD300LB 17 NA 0.139098644244295
ST6GALNAC2 17 NA 0.139201072987192
TOR4A 9 NA 0.139405007795419
GNL3 3 NA 0.139431648524468
DVL3 3 NA 0.139526845919902
SRP72 4 NA 0.139533286291271
CCR7 17 NA 0.139745312072476
CLTB 5 NA 0.13981243585898
RAF1 3 NA 0.139891083559361
RAB11FIP3 16 NA 0.140029801243609
ILF3 19 NA 0.140397208622909
PROK1 1 NA 0.140461347945001
F2RL2 5 NA 0.140575908722452
ST18 8 NA 0.140602491640949
MYB 6 NA 0.140625833520346
OR5M8 11 NA 0.140642652527939
MRPL38 17 NA 0.1406957581641
HERC5 4 NA 0.140826800913842
EMB 5 NA 0.140849776522997
TRIM31 6 NA 0.140913219853691
ACSM3 16 NA 0.140952105698866
MCIDAS 5 NA 0.141000340147487
MUSK 9 NA 0.141068235393025
CHRM2 7 NA 0.141072437287865
RPS6KA2 6 NA 0.14111654395961
RSPH10B 7 NA 0.141142464751131
ZMYM1 1 NA 0.141188440410355
PDLIM4 5 NA 0.141334662683029
DYSF 2 NA 0.141353295781983
TVP23C 17 NA 0.141448723647639
PRB4 12 NA 0.141582279577985
DNAH14 1 NA 0.14163597308857
CYP26B1 2 NA 0.141680802266295
ATP5O 21 NA 0.141715694198547
HYAL2 3 NA 0.141718645590419
NBR1 17 NA 0.14176480476741
SMC2 9 NA 0.141807778927467
FAM172A 5 NA 0.141988568880379
IL31 12 NA 0.142108209398981
CAP1 1 NA 0.142185100660433
IGLV5-48 22 NA 0.142192699392151
LUZP1 1 NA 0.142378884220235
DFNA5 7 NA 0.142394362214776
ZFP90 16 NA 0.142512767176901
SRRM2 16 NA 0.142681294538509
HS6ST1 2 NA 0.142730883386692
BMP3 4 NA 0.142767984046621
SGCE 7 NA 0.142790202347612
ZNF397 18 NA 0.142902724688783
GHRL 3 NA 0.14297586494098
BNIPL 1 NA 0.143405427622901
CYP11B1 8 NA 0.143659529276726
FAM169A 5 NA 0.143692232645761
RSPO4 20 NA 0.143798750232209
ZSCAN1 19 NA 0.143916595230265
MDN1 6 NA 0.143930095134593
KLHDC2 14 NA 0.144024632202802
KLHL25 15 NA 0.144132651298231
MOXD1 6 NA 0.144365201992483
DUOX1 15 NA 0.144432827724441
MICA 6 NA 0.144461601102523
EPCAM 2 NA 0.144474925719295
NKTR 3 NA 0.144519259055215
CSDC2 22 NA 0.144703521049402
EFCC1 3 NA 0.14473593064185
TREML2 6 NA 0.144861904411036
PTGDR 14 NA 0.144882511290422
TRMT44 4 NA 0.144946290477238
PIK3R6 17 NA 0.145018015319961
OR5H1 3 NA 0.145200439937308
IL27 16 NA 0.145314543138749
BCAN 1 NA 0.145491756987765
PRSS45 3 NA 0.145501702180933
SLC36A1 5 NA 0.145564910622605
PAX4 7 NA 0.145564910622605
KLK4 19 NA 0.145694381300863
IRS1 2 NA 0.145712943875407
NREP 5 NA 0.145765647307321
PCM1 8 NA 0.145790424056178
MMADHC 2 NA 0.145966750080199
RNF212 4 NA 0.146026113623472
C14orf39 14 NA 0.146288602161393
OR10T2 1 NA 0.146349421247798
PLD5 1 NA 0.146376670011105
PIGC 1 NA 0.146418103149708
KIAA0391 14 NA 0.146470971486512
RASSF7 11 NA 0.146585579294963
WDR43 2 NA 0.146621529666863
NR3C2 4 NA 0.14662275571297
AFAP1L1 5 NA 0.146850653475828
DOK1 2 NA 0.146894839563143
PKNOX1 21 NA 0.146970740201794
HADH 4 NA 0.147066229005755
FAM161A 2 NA 0.147194957999522
SIX5 19 NA 0.147299716556874
APMAP 20 NA 0.147336395382104
RHO 3 NA 0.147504698847219
SPO11 20 NA 0.147751594930527
CACNA1I 22 NA 0.147855544751601
FBXO10 9 NA 0.147879163846943
NME8 7 NA 0.147967490871376
DGKH 13 NA 0.148106954881415
CCNL2 1 NA 0.148168985223508
KLHL26 19 NA 0.14835413982681
MS4A4A 11 NA 0.148355029360977
ARMC4 10 NA 0.148357057194878
SHANK1 19 NA 0.148403123027199
GPRC5C 17 NA 0.148455991345394
C20orf141 20 NA 0.148500399451081
ZNF587B 19 NA 0.148636794326702
PLIN2 9 NA 0.148737248323199
MEFV 16 NA 0.148817857109136
COL12A1 6 NA 0.148818403802604
CHIT1 1 NA 0.148992393305407
EIF2AK1 7 NA 0.149065036796812
NPDC1 9 NA 0.149139205049845
EOMES 3 NA 0.14917388017408
ARHGEF15 17 NA 0.1492145416129
C2CD4C 19 NA 0.149221023921873
DYTN 2 NA 0.149242074822679
MALRD1 10 NA 0.149242620513077
GTPBP10 7 NA 0.149308835506433
PRKAR2A 3 NA 0.149732842856877
EEF2 19 NA 0.149765843814696
CXCL13 4 NA 0.149807753889057
CXCR2 2 NA 0.149847376614698
GOLGA4 3 NA 0.149929447349905
HCRTR2 6 NA 0.150086369133665
TGM6 20 NA 0.150196994094223
EDEM1 3 NA 0.150210081450018
PRPF38B 1 NA 0.1502896418517
RFXANK 19 NA 0.150324194379457
OLFML1 11 NA 0.15045172723416
C2orf15 2 NA 0.150578662004263
MROH9 1 NA 0.150646843689228
OR52B2 11 NA 0.150773627538783
FSTL5 4 NA 0.150784876474781
TBL3 16 NA 0.150827594290396
PAM 5 NA 0.150880885749594
OR14A2 1 NA 0.151016767645957
PRPF40A 2 NA 0.151233039030472
HDAC11 3 NA 0.151357366821317
ZNF496 1 NA 0.151510657041044
TTYH1 19 NA 0.151706495742539
RNASEL 1 NA 0.151725100133412
RPL13 16 NA 0.151740179907359
OR2J2 6 NA 0.151791614928708
CUZD1 10 NA 0.151832742794557
IFT74 9 NA 0.151852235569511
CEP41 7 NA 0.151855202134555
LRRCC1 8 NA 0.151955663266302
BMP6 6 NA 0.151957329856572
ULK4 3 NA 0.151962890803697
SYTL2 11 NA 0.152060100037172
TMEM242 6 NA 0.152094466906081
CCER1 12 NA 0.152103937873552
ZER1 9 NA 0.152151329995147
ADCY8 8 NA 0.152167052886997
PTGFR 1 NA 0.152183834691311
ANKLE2 12 NA 0.152449634634998
ZNF497 19 NA 0.152476448060281
ITSN1 21 NA 0.152544111043454
OR56A4 11 NA 0.152579136229647
KRT6C 12 NA 0.152693433318649
CUL2 10 NA 0.152750650595357
ACADL 2 NA 0.152889294044664
HCST 19 NA 0.152954902093094
ZSWIM2 2 NA 0.152990785771133
SELL 1 NA 0.152999332972069
SALL3 18 NA 0.15302200704883
PYROXD2 10 NA 0.153036005326837
CUX1 7 NA 0.153057496454346
CTCFL 20 NA 0.153126994541975
TNFRSF11B 8 NA 0.153142555809801
WDR34 9 NA 0.153278227184356
MS4A6E 11 NA 0.153292914488556
OLFM4 13 NA 0.153292914488556
KRT31 17 NA 0.153292914488556
LSM12 17 NA 0.153292914488556
RIMS3 1 NA 0.153292914488556
ZDHHC23 3 NA 0.153292914488556
HIST1H4B 6 NA 0.153292914488556
RUNX1T1 8 NA 0.153292914488556
TNFSF14 19 NA 0.15333169732869
OR8G1 11 NA 0.153394489621274
ERCC4 16 NA 0.153444401491754
PHYH 10 NA 0.153549422753494
HTR1A 5 NA 0.153656034430972
C4orf51 4 NA 0.153727143105834
AMT 3 NA 0.153767403287201
CHD5 1 NA 0.153838035656484
PARP15 3 NA 0.153853253382127
UPP1 7 NA 0.153870647872401
IGLV2-18 22 NA 0.153949193918068
C15orf62 15 NA 0.154027731114556
MYCN 2 NA 0.154090151525134
LACTBL1 1 NA 0.154143779615534
ZNF266 19 NA 0.154173771886775
EFCAB5 17 NA 0.154327499765961
ANKRD33B 5 NA 0.154381665789163
MASP1 3 NA 0.154399495634004
C16orf62 16 NA 0.154830654932666
HYKK 15 NA 0.154871880131165
CEPT1 1 NA 0.154871880131165
TUBA3D 2 NA 0.154871880131165
SMARCA5 4 NA 0.154871880131165
CCL28 5 NA 0.154871880131165
KHDC1L 6 NA 0.154871880131165
DCAF4L2 8 NA 0.154871880131165
GRHL3 1 NA 0.154894099805522
PLVAP 19 NA 0.155109570632435
CST9 20 NA 0.155119004004504
ETHE1 19 NA 0.155409821330442
TBRG4 7 NA 0.155471032649149
FRMD1 6 NA 0.155533468564389
HSPA12B 20 NA 0.155545746604681
LRRC4 7 NA 0.15555827691439
FAM90A1 12 NA 0.155824764311694
SSFA2 2 NA 0.155921579656759
CRYGN 7 NA 0.155944011118097
DPP8 15 NA 0.156019263451424
OR1I1 19 NA 0.156331024865923
USP35 11 NA 0.156394035276497
GLYATL1 11 NA 0.156436798086992
RBM15 1 NA 0.156472337995447
XAB2 19 NA 0.156589847076665
CYP20A1 2 NA 0.156678316125918
TMEM41A 3 NA 0.156784710951901
MRGPRE 11 NA 0.156851025614365
SLC6A7 5 NA 0.156927994164921
SLC16A12 10 NA 0.156936410935743
ADAM20 14 NA 0.156936907496203
ADCK5 8 NA 0.156963955700682
PRODH 22 NA 0.157007584868151
AVPR1A 12 NA 0.157388395932254
TELO2 16 NA 0.157407865366638
GUCY2C 12 NA 0.157705193896229
IQCE 7 NA 0.157718196088139
F11 4 NA 0.157726986189749
DCP1A 3 NA 0.157729395694277
SLC6A20 3 NA 0.157731599695932
ACBD3 1 NA 0.157818860619697
APOC2 19 NA 0.158082794018322
NASP 1 NA 0.158113280695799
DSTYK 1 NA 0.158343777297199
LTB4R2 14 NA 0.158564583241972
ZPBP 7 NA 0.158762587949731
PDPR 16 NA 0.158789524472548
ABR 17 NA 0.158871413477969
FBN2 5 NA 0.158887464714508
TRPC4AP 20 NA 0.158921654848435
ATP10D 4 NA 0.158923018436986
DAPK3 19 NA 0.158985835253096
RNF111 15 NA 0.158992676859312
WTIP 19 NA 0.159047333475926
CSPP1 8 NA 0.159053366479147
DKK2 4 NA 0.159063376275993
P4HA3 11 NA 0.159075688911883
CIB2 15 NA 0.159080045010916
APLF 2 NA 0.159139740324468
RPUSD4 11 NA 0.159264128149238
MAMDC2 9 NA 0.159429233108979
KANK2 19 NA 0.159458814233942
LEMD1 1 NA 0.159712770253368
ZDBF2 2 NA 0.159791107272667
CAMK1D 10 NA 0.159887523386756
LACC1 13 NA 0.159887523386756
UBR7 14 NA 0.159887523386756
THAP10 15 NA 0.159887523386756
BLMH 17 NA 0.159887523386756
TMCC2 1 NA 0.159887523386756
UBXN10 1 NA 0.159887523386756
ZNF131 5 NA 0.159887523386756
LY6G6F 6 NA 0.159887523386756
GPIHBP1 8 NA 0.159887523386756
PNMA2 8 NA 0.159887523386756
FLT1 13 NA 0.159920283623066
ZNF180 19 NA 0.160195545663643
DNAH6 2 NA 0.160262536361642
MLPH 2 NA 0.160373148014211
SLC17A7 19 NA 0.160409712600166
ASPH 8 NA 0.160572474912148
MOG 6 NA 0.160681598392869
AOX1 2 NA 0.160687975132937
TCTN1 12 NA 0.160690880768551
MLNR 13 NA 0.160809730473331
DDX50 10 NA 0.160810277425919
KANK4 1 NA 0.160857722929776
PLXNA2 1 NA 0.160997248736621
CYLC2 9 NA 0.161161909044028
ACTR3B 7 NA 0.161275699570683
ZNF705A 12 NA 0.161361194435479
KLK7 19 NA 0.161402237812223
NME1-NME2 17 NA 0.161499421641981
NME2 17 NA 0.161499421641981
HOOK2 19 NA 0.16182811138717
CEP152 15 NA 0.161934424478629
TRAPPC13 5 NA 0.161976493402049
TSC1 9 NA 0.162124149678009
TM2D2 8 NA 0.162166841771787
ERMAP 1 NA 0.162245826057122
ZCWPW2 3 NA 0.16229315730347
PPP6R2 22 NA 0.16232335427651
LRPAP1 4 NA 0.162481322662205
VWA5A 11 NA 0.162542478864178
GOLGA8M 15 NA 0.16262150331856
NRP2 2 NA 0.162718344350967
JAKMIP1 4 NA 0.162876911033074
ZNF775 7 NA 0.162909366782971
GLI1 12 NA 0.162954086036909
UGT2A2 4 NA 0.163030340895793
CHD6 20 NA 0.163033603528306
MKKS 20 NA 0.163423034944004
PCDHB7 5 NA 0.163467969637626
GJB5 1 NA 0.163598354609417
ZNF367 9 NA 0.163732885864315
TULP2 19 NA 0.163763476524398
VWA5B1 1 NA 0.163872761389373
ADAMTSL1 9 NA 0.16398232126625
MYH14 19 NA 0.164009002928149
SLC1A5 19 NA 0.164093088490977
METTL8 2 NA 0.164096778898284
ZDHHC4 7 NA 0.164128653745967
SPIRE2 16 NA 0.164246312006095
ROM1 11 NA 0.164337942548134
STK17A 7 NA 0.164481352624964
DENND4C 9 NA 0.164503305866002
PMPCB 7 NA 0.164589528832416
STXBP5 6 NA 0.164673690700659
KRT32 17 NA 0.164694040248245
KRT8 12 NA 0.164730237953148
NOMO3 16 NA 0.164829982243789
LRRC36 16 NA 0.16492306282572
CREB3L1 11 NA 0.164936349966757
HSF5 17 NA 0.164963411331518
SSR1 6 NA 0.164996563800888
ZNF366 5 NA 0.165038690993628
FAM153B 5 NA 0.165087769211076
EHMT1 9 NA 0.165098413134418
TRPM4 19 NA 0.165115371783161
SLCO1A2 12 NA 0.165169451972176
KIAA1324L 7 NA 0.165306661945062
UQCRB 8 NA 0.165336999744819
FCHO1 19 NA 0.165681796684989
CDH11 16 NA 0.165935860293282
ALK 2 NA 0.16612939325387
MAP2 2 NA 0.166212553588
FAM78A 9 NA 0.166229443383384
OPN1SW 7 NA 0.166529181011559
ZNF423 16 NA 0.166579028021024
PCDHA12 5 NA 0.166619442060274
USP13 3 NA 0.166632170063684
KCNK5 6 NA 0.166672874323612
IQGAP3 1 NA 0.166677872607996
GSDMA 17 NA 0.166743546885602
HSD17B2 16 NA 0.166777759674811
C10orf76 10 NA 0.166957609241977
NAA60 16 NA 0.167204758170353
ADAM15 1 NA 0.167255609703503
GIPC3 19 NA 0.167362411315109
MYH9 22 NA 0.167572953846215
SCLT1 4 NA 0.167609046582476
LIPH 3 NA 0.167647679237218
PEX13 2 NA 0.167844538446203
RPRD2 1 NA 0.167932582445712
ESRRB 14 NA 0.168040722296727
NCKAP1L 12 NA 0.168060369273512
SHQ1 3 NA 0.168078797878382
N4BP3 5 NA 0.168120223212583
RUSC2 9 NA 0.168162470189149
EVC2 4 NA 0.168174845266583
KLRC2 12 NA 0.168487223467695
SLC25A24 1 NA 0.168605371596618
PPM1B 2 NA 0.168823873541596
POLR2M 15 NA 0.168833110926418
IGSF10 3 NA 0.169073606443513
UST 6 NA 0.169148968330522
NR1D1 17 NA 0.169164452970701
SCN1B 19 NA 0.169169426409372
SPTY2D1 11 NA 0.169272041562786
HCAR1 12 NA 0.169462361100289
ITGA2 5 NA 0.169463087227755
GRIN2D 19 NA 0.16948358933182
CDH4 20 NA 0.169582064215196
PTH1R 3 NA 0.169664593771693
HEBP2 6 NA 0.169696686851838
BRPF3 6 NA 0.169712268442575
OR51M1 11 NA 0.169731255457747
MICALL1 22 NA 0.16973735032386
C15orf52 15 NA 0.169750185967049
SYCE1 10 NA 0.169780853887907
LHX5 12 NA 0.169780853887907
IGHA2 14 NA 0.169780853887907
AP1G1 16 NA 0.169780853887907
RFNG 17 NA 0.169780853887907
SAMD4B 19 NA 0.169780853887907
FGR 1 NA 0.169780853887907
KRTAP19-8 21 NA 0.169780853887907
IGKV3-20 2 NA 0.169780853887907
C4orf22 4 NA 0.169780853887907
PF4 4 NA 0.169780853887907
SAP30 4 NA 0.169780853887907
KLHL32 6 NA 0.169780853887907
GPR141 7 NA 0.169780853887907
PRKAR2B 7 NA 0.169780853887907
OR1L1 9 NA 0.169780853887907
CRISP3 6 NA 0.169787447855902
CPVL 7 NA 0.169888383656763
DGCR2 22 NA 0.17005034029677
ATG4B 2 NA 0.17015017161722
DNLZ 9 NA 0.170236029641551
TTC39B 9 NA 0.170293205850815
HTR7 10 NA 0.170369016755041
CBL 11 NA 0.170433275737637
TTC9C 11 NA 0.1705209966445
C12orf76 12 NA 0.1705209966445
DCN 12 NA 0.1705209966445
KNSTRN 15 NA 0.1705209966445
SLC25A52 18 NA 0.1705209966445
ATP6V1G3 1 NA 0.1705209966445
DNAJC5 20 NA 0.1705209966445
DAW1 2 NA 0.1705209966445
USP39 2 NA 0.1705209966445
DHX36 3 NA 0.1705209966445
PPP3CA 4 NA 0.1705209966445
CAPSL 5 NA 0.1705209966445
LYSMD3 5 NA 0.1705209966445
PDE8B 5 NA 0.1705209966445
MRPS2 9 NA 0.1705209966445
G6PC3 17 NA 0.170644941517166
CELA3B 1 NA 0.170792404597133
LSR 19 NA 0.170912003421492
SCN11A 3 NA 0.171063644861971
ENPP1 6 NA 0.171118349074535
MVP 16 NA 0.171167526681329
MOCS3 20 NA 0.171196555625845
CMBL 5 NA 0.171214668350049
TBX5 12 NA 0.17121466835005
MYSM1 1 NA 0.17133010718836
CD46 1 NA 0.171527653071325
MPZL2 11 NA 0.171551371689836
KIF7 15 NA 0.171583584094528
GZF1 20 NA 0.17169640100672
CEP57L1 6 NA 0.171721871751985
RERG 12 NA 0.171739397780913
GIMAP7 7 NA 0.171759417063311
LOXL2 8 NA 0.171792270781223
PATL1 11 NA 0.17179970772617
POLI 18 NA 0.171821794680409
PDZRN3 3 NA 0.171869643251392
DHRS7 14 NA 0.171925631882491
GALC 14 NA 0.171966190077474
CDH13 16 NA 0.172007479814148
CACNA1B 9 NA 0.172134017762553
QRFPR 4 NA 0.172134027440081
CCP110 16 NA 0.172142442342751
NMUR2 5 NA 0.172168541086003
ERLIN2 8 NA 0.172218366306899
STAP1 4 NA 0.172278340173679
MED1 17 NA 0.172417482187612
KLF14 7 NA 0.17244782760969
ZNF114 19 NA 0.172463940073651
CNPY4 7 NA 0.172609214317093
C5orf38 5 NA 0.172626216229626
LILRA6 19 NA 0.172690762418117
NUP54 4 NA 0.172703420919877
VANGL2 1 NA 0.172798869151706
CLDN3 7 NA 0.172856863916953
PUSL1 1 NA 0.172866609714088
CLPX 15 NA 0.172897429665888
MKNK2 19 NA 0.172914220721354
PHYHD1 9 NA 0.172918931400624
TMEM131 2 NA 0.173002876037659
RIF1 2 NA 0.173115993266524
DGCR6L 22 NA 0.173146258619076
NRBP2 8 NA 0.173212133023861
NEK3 13 NA 0.173231021640404
CD81 11 NA 0.173249005849802
ITM2C 2 NA 0.173259136011575
CKM 19 NA 0.173345731780484
COL7A1 3 NA 0.173388638758016
ZNF566 19 NA 0.173432518402573
IFI44L 1 NA 0.173490140991538
CHRNG 2 NA 0.173500940485452
ALG1 16 NA 0.173529116489701
SRP68 17 NA 0.173576526826044
AURKAIP1 1 NA 0.17372847840256
TRIM22 11 NA 0.173855583582531
FAM69B 9 NA 0.17390591926435
SMCHD1 18 NA 0.173921120029286
ZDHHC2 8 NA 0.173958944566788
SF3B2 11 NA 0.174027011279788
ASB10 7 NA 0.174031274398835
FAM110A 20 NA 0.174211802440669
GBA3 4 NA 0.174226639583198
DDX54 12 NA 0.174522280153959
JAK2 9 NA 0.174535849630152
VPS4B 18 NA 0.174539967713573
GSAP 7 NA 0.174542429993597
MICU2 13 NA 0.174577733494144
PLXDC1 17 NA 0.17471504431895
HOXB7 17 NA 0.174759272772273
SLC5A6 2 NA 0.174828250132117
AMDHD1 12 NA 0.174843361574119
ME2 18 NA 0.174861543693441
SERBP1 1 NA 0.174881600539034
TLDC2 20 NA 0.174991042939475
DUPD1 10 NA 0.175208204305675
WSB2 12 NA 0.175295995582351
TRIM50 7 NA 0.175367185252799
NKX3-1 8 NA 0.175537022075843
SLC47A2 17 NA 0.175735893238474
ARHGAP44 17 NA 0.175822715131384
TAS2R3 7 NA 0.175953790874746
SUGT1 13 NA 0.17609334939638
CCDC110 4 NA 0.176180089822901
LRIG2 1 NA 0.176409068483476
OSCAR 19 NA 0.176539868740021
NTF4 19 NA 0.176564646327555
HIGD1C 12 NA 0.176585075846152
TYK2 19 NA 0.176632224833703
UGT1A3 2 NA 0.17670373059776
PALMD 1 NA 0.17671189338065
WIPI2 7 NA 0.176761322968582
VPS45 1 NA 0.176839178859128
